t soma.v(0.5)
 1405.74 -53.7859
 1405.96 -53.7447
 1406.18 -53.698
 1406.41 -53.6405
 1406.63 -53.5671
 1406.85 -53.4785
 1407.07 -53.3744
 1407.29 -53.2483
 1407.51 -53.0888
 1407.73 -52.8778
 1407.95 -52.5721
 1408.01 -52.472
 1408.06 -52.3562
 1408.12 -52.2197
 1408.17 -52.0555
 1408.23 -51.8523
 1408.28 -51.59
 1408.34 -51.2296
 1408.37 -50.9239
 1408.41 -50.5132
 1408.43 -50.2008
 1408.45 -49.8099
 1408.47 -49.3131
 1408.49 -48.6801
 1408.5 -48.1852
 1408.51 -47.6177
 1408.53 -46.9775
 1408.54 -46.2673
 1408.55 -45.4901
 1408.57 -44.6469
 1408.58 -43.7348
 1408.59 -42.7467
 1408.61 -41.6734
 1408.62 -40.5065
 1408.63 -39.2425
 1408.64 -37.8852
 1408.66 -36.4477
 1408.68 -34.011
 1408.7 -31.5034
 1408.72 -28.9798
 1408.74 -26.4258
 1408.76 -23.7448
 1408.78 -20.7853
 1408.8 -17.3779
 1408.83 -13.3767
 1408.85 -8.72644
 1408.87 -3.52573
 1408.89 1.89327
 1408.91 7.04466
 1408.93 11.5234
 1408.95 15.1809
 1408.97 18.0658
 1408.99 20.2894
 1409.01 21.9706
 1409.03 23.2317
 1409.06 24.1837
 1409.08 24.906
 1409.1 25.4458
 1409.12 25.8296
 1409.14 26.0779
 1409.16 26.2099
 1409.18 26.2423
 1409.2 26.1877
 1409.22 26.0557
 1409.24 25.8547
 1409.27 25.5924
 1409.29 25.2766
 1409.31 24.914
 1409.33 24.5108
 1409.35 24.0718
 1409.37 23.6007
 1409.39 23.1007
 1409.41 22.5742
 1409.43 22.0235
 1409.45 21.4506
 1409.47 20.8576
 1409.5 20.2465
 1409.52 19.6192
 1409.54 18.9777
 1409.56 18.324
 1409.58 17.6599
 1409.6 16.9868
 1409.62 16.3061
 1409.64 15.6188
 1409.66 14.9257
 1409.68 14.2272
 1409.71 13.5237
 1409.73 12.815
 1409.75 12.1012
 1409.77 11.3819
 1409.79 10.6569
 1409.81 9.92573
 1409.83 9.18821
 1409.85 8.44407
 1409.87 7.69322
 1409.89 6.93568
 1409.91 6.17166
 1409.94 5.40149
 1409.96 4.62568
 1409.98 3.84486
 1410 3.05977
 1410.02 2.27118
 1410.04 1.47986
 1410.06 0.686559
 1410.08 -0.108037
 1410.1 -0.903342
 1410.12 -1.69887
 1410.14 -2.49425
 1410.17 -3.28918
 1410.19 -4.08345
 1410.21 -4.87689
 1410.23 -5.66936
 1410.25 -6.46069
 1410.27 -7.25071
 1410.29 -8.03926
 1410.31 -8.82627
 1410.33 -9.61171
 1410.35 -10.3956
 1410.38 -11.1779
 1410.4 -11.9586
 1410.42 -12.7375
 1410.44 -13.514
 1410.46 -14.2878
 1410.48 -15.0587
 1410.5 -15.8262
 1410.52 -16.5901
 1410.54 -17.3501
 1410.56 -18.106
 1410.58 -18.8576
 1410.61 -19.6047
 1410.63 -20.3469
 1410.65 -21.0841
 1410.67 -21.8159
 1410.69 -22.5421
 1410.71 -23.2624
 1410.73 -23.9765
 1410.75 -24.6841
 1410.77 -25.385
 1410.79 -26.0787
 1410.82 -26.765
 1410.84 -27.4435
 1410.86 -28.114
 1410.88 -28.7761
 1410.9 -29.4296
 1410.92 -30.0741
 1410.94 -30.7093
 1410.96 -31.3351
 1410.98 -31.9511
 1411 -32.5571
 1411.02 -33.1528
 1411.05 -33.7381
 1411.07 -34.3128
 1411.09 -34.8766
 1411.11 -35.4295
 1411.13 -35.9712
 1411.15 -36.5017
 1411.17 -37.0208
 1411.19 -37.5284
 1411.21 -38.0246
 1411.23 -38.5093
 1411.26 -38.9824
 1411.28 -39.444
 1411.3 -39.8942
 1411.32 -40.3329
 1411.34 -40.7603
 1411.36 -41.1765
 1411.38 -41.5816
 1411.4 -41.9757
 1411.42 -42.3589
 1411.44 -42.7315
 1411.46 -43.0936
 1411.49 -43.4453
 1411.51 -43.7869
 1411.53 -44.1185
 1411.55 -44.4404
 1411.57 -44.7527
 1411.59 -45.0556
 1411.61 -45.3493
 1411.63 -45.6341
 1411.67 -46.068
 1411.7 -46.4807
 1411.73 -46.873
 1411.77 -47.2458
 1411.8 -47.5998
 1411.83 -47.936
 1411.86 -48.2552
 1411.9 -48.5582
 1411.93 -48.8458
 1411.96 -49.1188
 1412 -49.378
 1412.03 -49.624
 1412.06 -49.8575
 1412.1 -50.0793
 1412.13 -50.2899
 1412.16 -50.49
 1412.2 -50.68
 1412.23 -50.8606
 1412.26 -51.0322
 1412.3 -51.1952
 1412.33 -51.3501
 1412.36 -51.4974
 1412.4 -51.6373
 1412.43 -51.7701
 1412.46 -51.8964
 1412.5 -52.0163
 1412.53 -52.1301
 1412.56 -52.2381
 1412.6 -52.3407
 1412.63 -52.4379
 1412.66 -52.5301
 1412.7 -52.6176
 1412.73 -52.7005
 1412.76 -52.779
 1412.8 -52.8534
 1412.83 -52.9239
 1412.86 -52.9906
 1412.9 -53.0538
 1412.93 -53.1136
 1412.96 -53.1701
 1412.99 -53.2236
 1413.03 -53.2741
 1413.06 -53.3219
 1413.09 -53.367
 1413.15 -53.4313
 1413.2 -53.4902
 1413.25 -53.544
 1413.3 -53.5931
 1413.35 -53.6379
 1413.38 -53.6644
 1413.41 -53.6893
 1413.45 -53.7127
 1413.48 -53.7348
 1413.51 -53.7555
 1413.54 -53.775
 1413.6 -53.8048
 1413.63 -53.8235
 1413.67 -53.8408
 1413.71 -53.8569
 1413.75 -53.8717
 1413.78 -53.8853
 1413.82 -53.8979
 1413.86 -53.9094
 1413.89 -53.92
 1413.93 -53.9296
 1413.97 -53.9384
 1414.03 -53.9509
 1414.09 -53.9613
 1414.15 -53.9698
 1414.21 -53.9766
 1414.27 -53.9818
 1414.33 -53.9854
 1414.39 -53.9877
 1414.45 -53.9887
 1414.51 -53.9885
 1414.57 -53.9872
 1414.63 -53.9848
 1414.69 -53.9816
 1414.75 -53.9775
 1414.81 -53.9726
 1414.87 -53.967
 1414.93 -53.9608
 1415 -53.954
 1415.06 -53.9466
 1415.12 -53.9387
 1415.18 -53.9304
 1415.27 -53.9161
 1415.37 -53.9009
 1415.47 -53.8849
 1415.57 -53.8683
 1415.67 -53.8511
 1415.85 -53.8178
 1416.18 -53.7544
 1416.51 -53.6877
 1416.84 -53.6173
 1417.16 -53.5427
 1417.49 -53.4624
 1417.82 -53.3744
 1418.15 -53.275
 1418.48 -53.1607
 1418.81 -53.0233
 1419.14 -52.8566
 1419.47 -52.6324
 1419.55 -52.5644
 1419.64 -52.49
 1419.72 -52.4084
 1419.8 -52.3172
 1419.88 -52.2139
 1419.96 -52.0946
 1420.05 -51.9532
 1420.18 -51.6603
 1420.21 -51.5689
 1420.24 -51.467
 1420.29 -51.2758
 1420.34 -51.0338
 1420.37 -50.8504
 1420.41 -50.6279
 1420.44 -50.3495
 1420.47 -49.9876
 1420.49 -49.6985
 1420.51 -49.3432
 1420.53 -48.9009
 1420.55 -48.3478
 1420.56 -47.9419
 1420.57 -47.481
 1420.58 -46.963
 1420.6 -46.3879
 1420.61 -45.7571
 1420.62 -45.073
 1420.63 -44.3368
 1420.64 -43.5484
 1420.66 -42.7052
 1420.68 -40.9336
 1420.7 -38.9303
 1420.73 -36.7054
 1420.75 -34.3139
 1420.77 -31.8338
 1420.8 -29.322
 1420.82 -26.7703
 1420.84 -24.0977
 1420.87 -21.1699
 1420.89 -17.8329
 1420.91 -13.9578
 1420.94 -9.51073
 1420.96 -4.61225
 1420.98 0.424193
 1421.01 5.16405
 1421.03 9.26485
 1421.05 12.6027
 1421.07 15.2299
 1421.1 17.265
 1421.12 18.8265
 1421.14 20.0062
 1421.17 20.902
 1421.19 21.5696
 1421.21 22.0543
 1421.24 22.3854
 1421.26 22.5845
 1421.28 22.6691
 1421.31 22.6537
 1421.33 22.5501
 1421.35 22.369
 1421.38 22.1196
 1421.4 21.8105
 1421.42 21.4494
 1421.45 21.043
 1421.47 20.5968
 1421.49 20.1152
 1421.52 19.6016
 1421.54 19.0589
 1421.56 18.4896
 1421.59 17.8963
 1421.61 17.2814
 1421.63 16.6475
 1421.66 15.9972
 1421.68 15.3327
 1421.7 14.6564
 1421.72 13.9702
 1421.75 13.2758
 1421.77 12.5743
 1421.79 11.8668
 1421.82 11.1537
 1421.84 10.4355
 1421.86 9.71224
 1421.89 8.98401
 1421.91 8.2506
 1421.93 7.51178
 1421.96 6.76725
 1421.98 6.01673
 1422 5.26005
 1422.03 4.49718
 1422.05 3.72826
 1422.07 2.95369
 1422.1 2.174
 1422.12 1.38992
 1422.14 0.602258
 1422.17 -0.188117
 1422.19 -0.980332
 1422.21 -1.77358
 1422.24 -2.56712
 1422.26 -3.36036
 1422.28 -4.15281
 1422.31 -4.94409
 1422.33 -5.73393
 1422.35 -6.52208
 1422.38 -7.30831
 1422.4 -8.09241
 1422.42 -8.87426
 1422.44 -9.65379
 1422.47 -10.431
 1422.48 -10.9147
 1422.5 -11.3975
 1422.51 -11.8795
 1422.53 -12.3605
 1422.54 -12.8405
 1422.55 -13.3193
 1422.57 -13.7969
 1422.58 -14.2732
 1422.6 -14.7482
 1422.61 -15.2218
 1422.63 -15.694
 1422.64 -16.1646
 1422.66 -16.6337
 1422.67 -17.1012
 1422.69 -17.567
 1422.7 -18.0311
 1422.71 -18.4935
 1422.73 -18.9539
 1422.74 -19.4125
 1422.76 -19.8691
 1422.77 -20.3236
 1422.79 -20.7761
 1422.8 -21.2263
 1422.82 -21.6744
 1422.83 -22.12
 1422.84 -22.5633
 1422.86 -23.0041
 1422.87 -23.4424
 1422.89 -23.8781
 1422.9 -24.311
 1422.92 -24.7412
 1422.93 -25.1685
 1422.95 -25.5929
 1422.96 -26.0143
 1422.97 -26.4326
 1422.99 -26.8478
 1423 -27.2597
 1423.02 -27.6683
 1423.03 -28.0735
 1423.05 -28.4753
 1423.06 -28.8736
 1423.08 -29.2683
 1423.09 -29.6594
 1423.11 -30.0468
 1423.12 -30.4304
 1423.13 -30.8103
 1423.15 -31.1863
 1423.16 -31.5584
 1423.18 -31.9266
 1423.19 -32.2908
 1423.21 -32.651
 1423.22 -33.0072
 1423.24 -33.3593
 1423.25 -33.7073
 1423.26 -34.0512
 1423.28 -34.391
 1423.29 -34.7265
 1423.31 -35.058
 1423.32 -35.3852
 1423.34 -35.7082
 1423.35 -36.027
 1423.37 -36.3415
 1423.38 -36.6519
 1423.4 -36.9579
 1423.41 -37.2597
 1423.42 -37.5573
 1423.44 -37.8506
 1423.45 -38.1396
 1423.47 -38.4244
 1423.48 -38.705
 1423.5 -38.9814
 1423.52 -39.3926
 1423.54 -39.7942
 1423.56 -40.1862
 1423.58 -40.5687
 1423.61 -40.9419
 1423.63 -41.3057
 1423.65 -41.6604
 1423.67 -42.006
 1423.69 -42.3426
 1423.72 -42.6704
 1423.74 -42.9894
 1423.76 -43.3
 1423.78 -43.6021
 1423.8 -43.8959
 1423.83 -44.1816
 1423.85 -44.4594
 1423.87 -44.7294
 1423.89 -44.9917
 1423.91 -45.2466
 1423.94 -45.4942
 1423.96 -45.7346
 1423.98 -45.9681
 1424.02 -46.3334
 1424.05 -46.6816
 1424.09 -47.0133
 1424.12 -47.3292
 1424.16 -47.6301
 1424.19 -47.9168
 1424.23 -48.1898
 1424.27 -48.4499
 1424.3 -48.6977
 1424.34 -48.9338
 1424.37 -49.1589
 1424.41 -49.3735
 1424.44 -49.5782
 1424.48 -49.7734
 1424.52 -49.9596
 1424.55 -50.1374
 1424.59 -50.307
 1424.62 -50.469
 1424.66 -50.6237
 1424.7 -50.7714
 1424.73 -50.9124
 1424.77 -51.0471
 1424.8 -51.1758
 1424.84 -51.2987
 1424.87 -51.416
 1424.91 -51.528
 1424.95 -51.6349
 1424.98 -51.7368
 1425.02 -51.834
 1425.05 -51.9267
 1425.09 -52.015
 1425.14 -52.1444
 1425.2 -52.264
 1425.26 -52.3743
 1425.31 -52.4758
 1425.37 -52.5689
 1425.42 -52.6542
 1425.48 -52.732
 1425.54 -52.8028
 1425.59 -52.8669
 1425.65 -52.9248
 1425.7 -52.9769
 1425.74 -53.0099
 1425.78 -53.0404
 1425.82 -53.0686
 1425.86 -53.0945
 1425.9 -53.1182
 1425.94 -53.1399
 1425.97 -53.1598
 1426.01 -53.1778
 1426.05 -53.1942
 1426.11 -53.2163
 1426.17 -53.2351
 1426.23 -53.2509
 1426.29 -53.2641
 1426.35 -53.2749
 1426.41 -53.2835
 1426.52 -53.2949
 1426.63 -53.3011
 1426.75 -53.3032
 1426.86 -53.3022
 1426.97 -53.2986
 1427.08 -53.2931
 1427.19 -53.2861
 1427.3 -53.2778
 1427.42 -53.2685
 1427.53 -53.2584
 1427.64 -53.2476
 1427.75 -53.2361
 1427.92 -53.2178
 1428.09 -53.1982
 1428.26 -53.1776
 1428.43 -53.156
 1428.6 -53.1334
 1428.87 -53.0944
 1429.14 -53.0516
 1429.41 -53.0042
 1429.83 -52.9184
 1430.25 -52.811
 1430.67 -52.6714
 1431.09 -52.4789
 1431.51 -52.1861
 1431.62 -52.0882
 1431.72 -51.9727
 1431.83 -51.8314
 1431.93 -51.653
 1432.04 -51.4184
 1432.14 -51.0876
 1432.17 -50.9823
 1432.19 -50.8637
 1432.23 -50.6434
 1432.27 -50.3617
 1432.32 -49.9844
 1432.36 -49.4504
 1432.38 -49.0876
 1432.4 -48.6371
 1432.42 -48.0748
 1432.44 -47.3789
 1432.46 -46.5368
 1432.47 -45.8869
 1432.49 -45.1737
 1432.5 -44.4003
 1432.52 -43.5672
 1432.53 -42.6718
 1432.54 -41.7097
 1432.56 -40.6758
 1432.57 -39.5665
 1432.59 -38.3824
 1432.61 -36.4013
 1432.63 -34.3009
 1432.65 -32.1395
 1432.67 -29.9574
 1432.7 -27.7549
 1432.72 -25.4824
 1432.74 -23.0554
 1432.76 -20.3722
 1432.78 -17.3362
 1432.8 -13.8793
 1432.83 -10.0046
 1432.85 -5.81475
 1432.87 -1.52146
 1432.89 2.58934
 1432.91 6.27357
 1432.94 9.41034
 1432.96 11.9922
 1432.98 14.0681
 1433 15.7092
 1433.02 16.9963
 1433.05 18.0062
 1433.07 18.7989
 1433.09 19.4151
 1433.11 19.8817
 1433.13 20.2182
 1433.15 20.4411
 1433.18 20.5649
 1433.2 20.6015
 1433.22 20.5605
 1433.24 20.4501
 1433.26 20.2777
 1433.29 20.0503
 1433.31 19.7744
 1433.33 19.4558
 1433.35 19.0995
 1433.37 18.7097
 1433.39 18.2896
 1433.42 17.8419
 1433.44 17.369
 1433.46 16.8728
 1433.48 16.3555
 1433.5 15.8192
 1433.53 15.2658
 1433.55 14.6975
 1433.57 14.1163
 1433.59 13.5242
 1433.61 12.9229
 1433.64 12.3139
 1433.66 11.6985
 1433.68 11.0777
 1433.7 10.4522
 1433.72 9.82247
 1433.74 9.1889
 1433.77 8.55165
 1433.79 7.91075
 1433.81 7.26607
 1433.83 6.61739
 1433.85 5.96441
 1433.88 5.30682
 1433.9 4.64432
 1433.92 3.97669
 1433.94 3.30386
 1433.96 2.6259
 1433.98 1.94305
 1434.01 1.25569
 1434.03 0.564361
 1434.05 -0.130337
 1434.07 -0.827721
 1434.09 -1.52709
 1434.12 -2.22776
 1434.14 -2.92909
 1434.16 -3.63051
 1434.18 -4.33156
 1434.2 -5.03185
 1434.23 -5.7311
 1434.25 -6.42906
 1434.27 -7.1255
 1434.29 -7.8202
 1434.31 -8.51298
 1434.33 -9.20369
 1434.36 -9.89224
 1434.38 -10.5785
 1434.4 -11.2625
 1434.42 -11.9443
 1434.44 -12.6236
 1434.47 -13.3001
 1434.49 -13.9737
 1434.51 -14.6444
 1434.53 -15.3121
 1434.55 -15.9766
 1434.57 -16.6377
 1434.6 -17.2955
 1434.62 -17.9498
 1434.64 -18.6005
 1434.66 -19.2474
 1434.68 -19.8905
 1434.71 -20.5294
 1434.73 -21.1642
 1434.75 -21.7944
 1434.77 -22.4201
 1434.79 -23.0408
 1434.82 -23.6565
 1434.84 -24.2669
 1434.86 -24.8718
 1434.88 -25.4709
 1434.9 -26.064
 1434.92 -26.6509
 1434.95 -27.2314
 1434.97 -27.8052
 1434.99 -28.3721
 1435.01 -28.932
 1435.03 -29.4847
 1435.06 -30.0301
 1435.08 -30.568
 1435.1 -31.0984
 1435.12 -31.621
 1435.14 -32.1359
 1435.16 -32.6429
 1435.19 -33.142
 1435.21 -33.6331
 1435.23 -34.1162
 1435.25 -34.5912
 1435.27 -35.058
 1435.3 -35.5167
 1435.32 -35.9672
 1435.34 -36.4094
 1435.36 -36.8434
 1435.38 -37.2691
 1435.41 -37.6864
 1435.43 -38.0955
 1435.45 -38.4962
 1435.47 -38.8887
 1435.49 -39.2729
 1435.51 -39.6489
 1435.54 -40.0167
 1435.56 -40.3764
 1435.58 -40.728
 1435.6 -41.0716
 1435.62 -41.4073
 1435.65 -41.7351
 1435.67 -42.0551
 1435.69 -42.3674
 1435.71 -42.6722
 1435.73 -42.9694
 1435.75 -43.2592
 1435.78 -43.5418
 1435.8 -43.8172
 1435.82 -44.0856
 1435.84 -44.347
 1435.86 -44.6016
 1435.89 -44.8496
 1435.92 -45.2627
 1435.96 -45.6571
 1436 -46.0333
 1436.04 -46.3922
 1436.07 -46.7345
 1436.11 -47.0609
 1436.15 -47.3722
 1436.19 -47.6691
 1436.23 -47.9522
 1436.26 -48.2223
 1436.3 -48.48
 1436.34 -48.7259
 1436.38 -48.9606
 1436.41 -49.1847
 1436.45 -49.3987
 1436.49 -49.6032
 1436.53 -49.7986
 1436.57 -49.9853
 1436.6 -50.1638
 1436.64 -50.3345
 1436.68 -50.4977
 1436.72 -50.6538
 1436.75 -50.8031
 1436.79 -50.9459
 1436.83 -51.0826
 1436.87 -51.2132
 1436.91 -51.3382
 1436.94 -51.4578
 1436.98 -51.5721
 1437.02 -51.6813
 1437.08 -51.8524
 1437.14 -52.011
 1437.21 -52.1578
 1437.27 -52.2937
 1437.33 -52.4193
 1437.4 -52.5354
 1437.46 -52.6425
 1437.52 -52.7413
 1437.58 -52.8324
 1437.65 -52.9162
 1437.71 -52.9934
 1437.77 -53.0644
 1437.83 -53.1297
 1437.9 -53.1897
 1437.96 -53.2448
 1438.02 -53.2955
 1438.09 -53.342
 1438.15 -53.3846
 1438.21 -53.4238
 1438.31 -53.478
 1438.4 -53.5254
 1438.5 -53.5669
 1438.6 -53.6033
 1438.7 -53.6351
 1438.79 -53.663
 1438.95 -53.7013
 1439.11 -53.7324
 1439.26 -53.7578
 1439.54 -53.7922
 1439.81 -53.8182
 1440.08 -53.8393
 1440.35 -53.8573
 1440.63 -53.8738
 1440.9 -53.8893
 1441.17 -53.9044
 1441.45 -53.9189
 1441.72 -53.9332
 1441.99 -53.9465
 1442.26 -53.9595
 1442.54 -53.97
 1442.81 -53.9765
 1443.08 -53.9791
 1443.35 -53.981
 1443.63 -53.9844
 1443.9 -53.9894
 1444.17 -53.9912
 1444.44 -53.9849
 1444.72 -53.9679
 1444.99 -53.9429
 1445.26 -53.9146
 1445.53 -53.8902
 1445.81 -53.8661
 1446.08 -53.8334
 1446.35 -53.7855
 1446.63 -53.726
 1446.9 -53.6582
 1447.17 -53.5784
 1447.44 -53.4763
 1447.72 -53.3389
 1447.99 -53.1553
 1448.26 -52.9038
 1448.53 -52.5221
 1448.6 -52.3921
 1448.67 -52.235
 1448.74 -52.0369
 1448.81 -51.7756
 1448.85 -51.5475
 1448.9 -51.2505
 1448.94 -50.8377
 1448.97 -50.4367
 1448.99 -50.1066
 1449.01 -49.6916
 1449.04 -49.1631
 1449.05 -48.7387
 1449.06 -48.2439
 1449.07 -47.6745
 1449.09 -47.0299
 1449.1 -46.3128
 1449.11 -45.5261
 1449.13 -44.6709
 1449.14 -43.7442
 1449.15 -42.739
 1449.18 -40.7752
 1449.19 -39.4183
 1449.21 -37.9503
 1449.22 -36.3859
 1449.23 -34.7507
 1449.25 -33.0743
 1449.26 -31.3806
 1449.28 -29.6807
 1449.29 -27.9698
 1449.3 -26.2272
 1449.32 -24.4195
 1449.33 -22.5031
 1449.36 -19.1229
 1449.38 -15.1441
 1449.4 -10.434
 1449.42 -5.02743
 1449.44 0.766936
 1449.47 6.37139
 1449.49 11.3051
 1449.51 15.2694
 1449.53 18.3073
 1449.56 20.5994
 1449.58 22.3087
 1449.6 23.567
 1449.62 24.4914
 1449.65 25.1728
 1449.67 25.665
 1449.69 25.9959
 1449.71 26.1851
 1449.74 26.2518
 1449.76 26.2139
 1449.78 26.0855
 1449.8 25.8774
 1449.83 25.5987
 1449.85 25.2582
 1449.87 24.8645
 1449.89 24.4251
 1449.92 23.9458
 1449.94 23.4309
 1449.96 22.8838
 1449.98 22.3075
 1450.01 21.7046
 1450.03 21.0777
 1450.05 20.4291
 1450.07 19.7614
 1450.1 19.0769
 1450.12 18.378
 1450.14 17.667
 1450.16 16.9458
 1450.19 16.2159
 1450.21 15.4786
 1450.23 14.7347
 1450.25 13.9848
 1450.27 13.2291
 1450.3 12.4675
 1450.32 11.6999
 1450.34 10.9257
 1450.36 10.1448
 1450.39 9.35657
 1450.41 8.56082
 1450.43 7.75736
 1450.45 6.94621
 1450.48 6.12761
 1450.5 5.30199
 1450.52 4.46996
 1450.54 3.63235
 1450.57 2.79006
 1450.59 1.94404
 1450.61 1.09524
 1450.63 0.244546
 1450.66 -0.607249
 1450.68 -1.45949
 1450.7 -2.31168
 1450.72 -3.16342
 1450.75 -4.01443
 1450.77 -4.86449
 1450.79 -5.71344
 1450.81 -6.56107
 1450.84 -7.40715
 1450.86 -8.25152
 1450.88 -9.0941
 1450.9 -9.93486
 1450.93 -10.7738
 1450.95 -11.611
 1450.97 -12.4465
 1450.99 -13.2793
 1451.02 -14.109
 1451.04 -14.9354
 1451.06 -15.7581
 1451.08 -16.5768
 1451.1 -17.3909
 1451.13 -18.2003
 1451.15 -19.0047
 1451.17 -19.8039
 1451.19 -20.5974
 1451.22 -21.3851
 1451.24 -22.1665
 1451.26 -22.9413
 1451.28 -23.7091
 1451.31 -24.4696
 1451.33 -25.2225
 1451.35 -25.9672
 1451.37 -26.7035
 1451.4 -27.431
 1451.42 -28.1492
 1451.44 -28.8578
 1451.46 -29.5564
 1451.49 -30.2447
 1451.51 -30.9223
 1451.53 -31.5889
 1451.55 -32.2441
 1451.58 -32.8877
 1451.6 -33.5195
 1451.62 -34.1391
 1451.64 -34.7463
 1451.67 -35.341
 1451.69 -35.9229
 1451.71 -36.492
 1451.73 -37.048
 1451.76 -37.5908
 1451.78 -38.1205
 1451.8 -38.637
 1451.82 -39.1402
 1451.85 -39.6302
 1451.87 -40.1071
 1451.89 -40.571
 1451.91 -41.0219
 1451.93 -41.46
 1451.96 -41.8855
 1451.98 -42.2985
 1452 -42.6992
 1452.02 -43.0879
 1452.05 -43.4647
 1452.07 -43.8299
 1452.09 -44.1837
 1452.11 -44.5263
 1452.14 -44.858
 1452.16 -45.1791
 1452.18 -45.4897
 1452.2 -45.7902
 1452.23 -46.0808
 1452.25 -46.3617
 1452.27 -46.6331
 1452.29 -46.8955
 1452.32 -47.1489
 1452.34 -47.3938
 1452.37 -47.7623
 1452.41 -48.1111
 1452.44 -48.4412
 1452.48 -48.7535
 1452.52 -49.049
 1452.55 -49.3286
 1452.59 -49.5931
 1452.62 -49.8434
 1452.66 -50.0804
 1452.69 -50.3046
 1452.73 -50.517
 1452.76 -50.718
 1452.8 -50.9085
 1452.83 -51.0889
 1452.87 -51.2598
 1452.9 -51.4217
 1452.94 -51.5751
 1452.97 -51.7204
 1453.01 -51.858
 1453.04 -51.9883
 1453.08 -52.1116
 1453.12 -52.2283
 1453.15 -52.3386
 1453.19 -52.443
 1453.22 -52.5415
 1453.26 -52.6346
 1453.29 -52.7225
 1453.33 -52.8055
 1453.36 -52.8837
 1453.4 -52.9575
 1453.43 -53.027
 1453.47 -53.0924
 1453.5 -53.1541
 1453.54 -53.2121
 1453.57 -53.2667
 1453.61 -53.3181
 1453.65 -53.3664
 1453.68 -53.4117
 1453.72 -53.4543
 1453.75 -53.4943
 1453.79 -53.5318
 1453.82 -53.567
 1453.86 -53.6
 1453.89 -53.6309
 1453.93 -53.6598
 1453.96 -53.6868
 1454 -53.7121
 1454.03 -53.7357
 1454.07 -53.7577
 1454.1 -53.7782
 1454.14 -53.7973
 1454.17 -53.8151
 1454.21 -53.8316
 1454.25 -53.847
 1454.28 -53.8612
 1454.32 -53.8743
 1454.35 -53.8865
 1454.39 -53.8977
 1454.42 -53.9079
 1454.46 -53.9174
 1454.49 -53.926
 1454.53 -53.9338
 1454.56 -53.9409
 1454.62 -53.9507
 1454.68 -53.9589
 1454.73 -53.9655
 1454.79 -53.9708
 1454.84 -53.9747
 1454.9 -53.9775
 1454.95 -53.9791
 1455.01 -53.9797
 1455.07 -53.9792
 1455.12 -53.9779
 1455.21 -53.9739
 1455.31 -53.9679
 1455.4 -53.9601
 1455.49 -53.9507
 1455.58 -53.94
 1455.67 -53.9282
 1455.77 -53.9153
 1455.86 -53.9015
 1455.95 -53.8869
 1456.14 -53.8547
 1456.33 -53.8204
 1456.52 -53.7846
 1456.72 -53.7474
 1456.91 -53.7092
 1457.1 -53.67
 1457.29 -53.6296
 1457.61 -53.5592
 1457.93 -53.4838
 1458.25 -53.4016
 1458.77 -53.2438
 1459.3 -53.0442
 1459.82 -52.7679
 1460.35 -52.3171
 1460.48 -52.1534
 1460.61 -51.9427
 1460.74 -51.6518
 1460.77 -51.5608
 1460.81 -51.4592
 1460.87 -51.2026
 1460.94 -50.8454
 1460.96 -50.733
 1460.98 -50.6075
 1461 -50.3717
 1461.03 -50.0777
 1461.06 -49.6995
 1461.08 -49.1978
 1461.1 -48.7502
 1461.12 -48.1965
 1461.14 -47.5178
 1461.16 -46.7037
 1461.17 -46.0773
 1461.18 -45.3923
 1461.2 -44.6516
 1461.21 -43.8555
 1461.22 -43.0018
 1461.23 -42.0863
 1461.25 -41.1036
 1461.27 -39.431
 1461.29 -37.5873
 1461.31 -35.5994
 1461.33 -33.5194
 1461.35 -31.402
 1461.37 -29.2742
 1461.39 -27.1178
 1461.41 -24.8784
 1461.43 -22.4808
 1461.45 -19.8363
 1461.46 -16.8497
 1461.48 -13.4487
 1461.5 -9.63228
 1461.52 -5.49196
 1461.54 -1.21376
 1461.56 2.95039
 1461.58 6.76074
 1461.6 10.0699
 1461.62 12.8338
 1461.64 15.0737
 1461.66 16.8533
 1461.68 18.2635
 1461.7 19.3922
 1461.72 20.2976
 1461.74 21.0131
 1461.76 21.5662
 1461.78 21.9848
 1461.8 22.2913
 1461.82 22.4997
 1461.84 22.6194
 1461.86 22.6598
 1461.88 22.6302
 1461.9 22.5383
 1461.92 22.3903
 1461.94 22.1917
 1461.96 21.948
 1461.98 21.6644
 1462 21.3454
 1462.02 20.9948
 1462.04 20.6157
 1462.06 20.2107
 1462.08 19.782
 1462.1 19.3314
 1462.12 18.8606
 1462.14 18.3711
 1462.16 17.8645
 1462.18 17.3424
 1462.2 16.8064
 1462.22 16.258
 1462.24 15.6988
 1462.25 15.1301
 1462.27 14.5534
 1462.29 13.9697
 1462.31 13.3801
 1462.33 12.7853
 1462.35 12.1859
 1462.37 11.5823
 1462.39 10.9748
 1462.41 10.3635
 1462.43 9.74864
 1462.45 9.13008
 1462.47 8.50779
 1462.49 7.88162
 1462.51 7.25139
 1462.53 6.61693
 1462.55 5.97808
 1462.57 5.33475
 1462.59 4.68692
 1462.61 4.03465
 1462.63 3.37816
 1462.65 2.71775
 1462.67 2.05381
 1462.69 1.38678
 1462.71 0.717183
 1462.73 0.0455691
 1462.75 -0.627531
 1462.77 -1.30161
 1462.79 -1.97621
 1462.81 -2.6509
 1462.83 -3.32533
 1462.85 -3.9992
